employee_id,avg_work_hours_per_day,avg_break_time_minutes,meeting_hours_per_week,sentiment_score,task_completion_rate,burnout_risk_score,burnout_label
68,10.007065795784047,68.21653574757039,9.328604189068479,0.009200815391719065,0.8945866410070186,0.6568832875413348,1
69,8.723272050095268,35.64597597376218,17.113740680499703,0.11263205862377476,0.6716151302384306,0.6664670769827686,1
70,6.709760490789751,51.930077634614314,14.631077011207962,0.3463613775584297,1.0,0.4225534609469492,0
71,8.722791211016828,44.06158842241632,14.826987422955852,-0.6346652482733496,0.9358009417450709,0.6679078243026619,1
72,11.076073132931938,54.54081654446243,16.18065360903109,0.8512573290648028,0.7442907346583674,0.4342135441048583,0
73,7.928347921780097,46.536437821205105,10.443287954807188,0.10116439821140101,0.6193622805326237,0.5808136511659133,0
74,11.129287311628012,19.340155516228606,10.986578537027977,0.8159284495445545,0.8282643131377853,0.33848061683357944,0
75,4.0,64.9253363889428,6.911740522828249,-0.3665164977619947,0.7831084429208259,0.39996913166839904,0
76,9.643805008750448,35.12486833677375,8.41963571986475,0.9090309612789124,0.8669710685579534,0.3307947816498246,0
77,8.174094136476343,13.86836202680498,13.078855748855709,0.38757774701739156,0.795532500826665,0.567461736737206,0
78,7.401985299068265,36.43769678068175,16.019422185844082,0.2765200429261792,0.5488814708882486,0.6768754947601253,1
79,8.183521553071005,75.01519581268622,9.302768621595002,0.11701222717657397,0.7917479592548262,0.4255754980219104,0
80,4.024862170798214,62.00443484226986,7.7490536757429425,-0.12426430903722469,0.804157133339753,0.4772022991927689,0
81,7.560656224324976,38.026957311842814,10.002639794282986,0.6002658292369363,0.9450491537161088,0.23754955968504476,0
82,8.714225143023492,38.014845913631426,13.006033744645574,0.07017993492402348,0.7452700488083426,0.6166925595671142,1
83,10.955788089483033,38.56729897565235,2.7807259193322906,-0.9835348517935761,1.0,0.8099766870022104,1
84,6.963459563452705,86.53495967121682,0.0,-0.5585932308535012,0.5632539174022364,0.2979356198066067,0
85,6.3830127942136246,52.63870904463107,7.247315752542082,-0.09292287609637365,1.0,0.495420430676033,0
86,6.996485912830927,53.600832943821395,3.8964378704292066,0.15499949158277754,0.8163521543682842,0.5580715136571067,0
87,9.830804235404148,65.60566908063684,7.459299011763445,-0.02829424444994792,0.9789377308515335,0.46817389764338696,0
88,8.657502219319369,49.77578318053027,9.261098405912643,0.6094853948968316,0.86197022260881,0.38793065605837096,0
89,6.940479592465922,39.819157083585935,7.733757954884933,-0.9755509320193124,1.0,0.7304662569922147,1
90,9.026534866226712,41.07300301830043,17.262337672353727,0.0717939682525801,0.7918957053170783,0.5872985336992363,0
91,8.194155098696081,43.56797481171872,11.6337238230116,-0.9089896126935774,0.6852069362233282,0.6553696213273272,1
92,9.937289981065778,44.25555526980317,11.502371798054142,0.3798561477420842,1.0,0.40908886306098813,0
93,6.595893812245295,59.5525908727396,13.11103572021701,-0.047229357221001377,0.8329779031176788,0.3414459545852425,0
94,7.3446757068044635,46.03891771614599,4.305834411096154,0.20980498601205907,0.8832337710436315,0.5132240131246686,0
95,7.215783693735685,59.652801544311586,15.195558937101342,-0.43194148029488305,1.0,0.607859289338512,1
96,5.072970103735763,43.385668397828354,9.621178567322701,0.6397324658288756,0.6952067136858348,0.21474877911582999,0
97,8.592240554129152,46.57270380632181,13.352403086206063,0.5208623320294257,0.9393236346458885,0.5075261817758441,0
98,8.522110544359778,10.0,4.6407138347992225,0.2917721515059438,0.7615157865305664,0.3870602379452345,0
99,8.010226913284923,63.326553494049634,2.2312061699196786,-0.06475862343172038,0.8301745966533443,0.29160150678837216,0
100,7.530825733249706,51.929769517959855,14.089448290125144,0.28992864264756607,0.8608418448076434,0.45848107818478834,0
101,5.1692585158991715,64.96020219719304,11.882047630487584,-0.35344628399367445,0.6249667207829596,0.6152952638059196,1
102,7.158709354469282,10.0,5.489742228212448,0.42777782951035603,0.7331744435769347,0.4774744601663922,0
103,7.314570966946461,86.76749409561455,5.651684593626528,0.8247404471619605,1.0,0.061761611144275155,0
104,6.395445461556762,42.20820743689652,15.627173922073847,0.5353052799895931,0.9829286782877193,0.3836315774459207,0
105,7.677428576667982,67.16365633475033,4.05294053566336,-0.36480123490370475,0.8406040634009148,0.49517668408960114,0
106,8.808101713629076,24.20188145748938,18.213364766279817,0.18070865863655144,0.8864685187769339,0.6936519604581484,1
107,11.77237180242106,57.25547810125139,5.496896326760656,-0.6465707718793239,0.8058636241545314,0.6381634867773722,1
108,8.349155625663679,23.931688736526876,13.191959628041914,0.28619515558783787,1.0,0.543429333700284,0
109,8.515100781445529,32.5246207860839,8.356907621255077,0.22530170643126943,0.8199471133308754,0.3837796572446775,0
110,7.851108168467666,83.28062707733572,13.015937155411716,-0.934908169766082,0.8847763138202271,0.7047845325134524,1
111,4.1624575694019175,41.186351984733065,7.279429989429037,-0.5808919219561819,1.0,0.44941013959616843,0
112,7.946972249101567,49.348657463594456,9.18603546963853,-0.14156944837188357,0.733394277273114,0.8008470490853643,1
113,8.120460419882052,62.401354613775084,10.204595876978606,-0.15042987357041313,1.0,0.48623647285021343,0
114,12.926484224970572,54.913637759452094,4.989062721092637,-0.6047384677094026,0.6204307885384934,0.6571083490406435,1
115,7.615278070437755,48.00837810287153,13.70412172710063,0.19448936467609187,1.0,0.45573982879254515,0
116,8.603094684667225,52.29922004932451,7.433932167642074,0.12573680447025604,0.7940986624072038,0.5020883302077013,0
117,7.9305764605895135,90.0,8.857000423299906,-0.09713456598925965,0.8135951878262078,0.5545209255355101,0
118,5.6626439247609355,43.84762405932829,5.028253126957439,-0.37789575007918147,0.5664984743225585,0.45556103170532497,0
119,10.285645629030041,49.02198093429935,0.0,0.5243535632082817,0.7817807923933461,0.1429243338689576,0
120,9.503866065373549,66.01308792015224,9.044861186999155,0.8277035565441476,0.6940290203459674,0.35585850923850093,0
121,9.582063894086094,67.11051865915968,22.06307710806458,-0.24178074192326854,0.758853048193979,0.6214526661868736,1
122,6.181225090410522,68.7406061112076,13.92302143949012,-0.30608345857741037,0.8294033551316681,0.4794446818061222,0
123,10.805588621872198,57.774604440583694,9.903698101328027,0.24560383270599814,0.9936687421709358,0.45845644072792924,0
124,5.196297874415438,22.13990174539033,8.685545853958661,-0.17901468987349312,0.8811405027100938,0.5102974033522724,0
125,9.17371418760054,77.66863064602191,10.112329464060231,-0.06969860033161708,0.896151498010167,0.5385835873568373,0
126,12.380911251619956,22.07309213962624,12.73559557587605,0.3698265758623357,0.6856720916731657,0.6361186706972678,1
127,6.0189273497386235,51.05270930478066,4.095935923455776,-0.9546780437536464,0.7178868865595904,0.6077652445978543,1
128,6.867404540794456,29.914482999612844,15.57160847334436,0.6591511624263346,1.0,0.3917934314668248,0
129,8.199302730175283,43.717233068140146,13.57690657720622,0.03634026216467067,0.739719844785513,0.6000445646991766,1
130,6.993048691767601,51.57524820606961,13.590928628539672,-0.2057465722810901,1.0,0.5587470713435829,0
131,4.898673137867735,51.42714430900546,12.192378694048637,-0.04461707711072446,0.81354082016787,0.4779717828011926,0
132,8.137125949612054,53.438415084705696,10.09808328846995,-0.018785322489740634,0.8503431904215256,0.5859919399505574,0
133,5.87539257254779,77.27422538117294,13.364306179834099,-0.8656006517224627,1.0,0.6525161555584946,1
134,8.947184861270363,54.070686030279596,12.95907066870689,0.747469113726618,1.0,0.37310927578623954,0
135,6.1611515315323935,40.116867294187024,8.22979644529488,0.020662816135309233,0.8333781159581368,0.2790720021481765,0
136,11.09986881003508,64.28174336576714,7.131991135515495,0.2215010652236876,0.7917635419717691,0.4751189147446945,0
137,6.433493415327526,68.78940977849281,10.509281476309933,0.4757748852870214,0.841611932721668,0.30390302030761823,0
138,7.355876967588649,20.44784369726015,17.74510075747594,-0.5105812287801501,0.9006936292348178,0.8963813173162558,1
139,9.62703443473934,56.94800139699716,3.804464621730496,0.23673594951761423,0.9836955530304633,0.29138839170980896,0
140,5.53827136713209,59.023454846217966,2.6623736712378,-0.13382054544939678,0.8506344788491227,0.2503271561548014,0
141,8.45491986920826,39.048729932800164,10.823804206182583,0.42338538760824684,0.942832944703473,0.37148787888347956,0
142,10.614285508564857,72.51413626623238,10.25443850928009,-1.0,1.0,0.8466126971637317,1
143,4.785033530877545,41.998888259349464,10.866708321852041,-0.0495471501206345,0.9071964418397177,0.5326835978279144,0
144,8.36926771706461,47.51152906943084,11.219765989542502,-0.3014103278919808,0.8967479284007167,0.5790255661250396,0
145,8.519765588496847,41.53856351432261,8.883988726825974,0.21613147531707774,0.6221633762364898,0.5919777581966831,0
146,9.56364574355462,45.31158095162935,17.449317193010412,0.23502209368410107,0.5,0.6744925576795276,1
147,5.526098578243836,23.074498262095965,1.9954801076174213,-0.35381294741101305,0.9082563593845252,0.463823405721208,0
148,5.359086773831447,16.198982348114114,5.85751487609877,-0.3560869320880218,0.8357763653078691,0.5377902711454425,0
149,9.043883131233795,76.89010126449944,9.483726199254763,-0.05533268427866472,0.7727825987627887,0.5467209883794271,0
150,8.593969346466372,28.060773033633446,1.7840559442291628,-0.4483211136576041,0.8865295306279517,0.6305732626728964,1
151,8.500985700691754,25.172153010873856,9.120727977839644,0.42099184772606346,0.8409394406204638,0.6933736496370138,1
152,8.692896418993952,10.0,18.30735082864009,-0.18460360022372307,1.0,0.7197492561250349,1
153,6.639950556843019,32.220765046209955,10.104432441479808,-1.0,0.8629166302388467,0.8482233820825442,1
154,8.464507394322007,18.538204131850033,11.153504528593418,-0.18741102831090306,0.7379615072394748,0.6520556372528027,1
155,8.586144946597363,77.84030320272738,3.699176174137099,-0.5192719104219862,0.9985249358438933,0.38342238137351176,0
156,6.571297163947264,65.19634178685268,6.918192959802613,-0.8156379077304727,0.8174303387580696,0.5949482694726017,0
157,11.731549022289514,31.236993096445524,8.124018098380315,-0.6187133191112862,0.9289805025508461,0.848744017158313,1
158,8.947665841823575,90.0,8.41142451621883,0.05470423591648503,0.77838839407108,0.6705428400094475,1
159,5.617393005594703,64.63530973983188,16.408218975018844,0.6643204141241156,0.7525259671753846,0.264917247172612,0
160,9.31310721726766,38.50337232982755,12.788455303625623,0.15659223693249,0.8626252345278544,0.46516505820475507,0
161,6.050636659545357,10.0,4.44271021531484,-0.30325169410786984,0.8519242965315528,0.5930457965412318,0
162,9.574169207484903,90.0,11.232523892160025,0.22795209758535134,0.921974055305025,0.1638693088717059,0
163,10.317191158014808,17.20855066472808,12.491108742483926,-0.22954515510949589,0.8097031370035386,0.7877770469638927,1
164,6.358635363296579,12.092025060862163,15.700745192606332,-0.3473001845815723,0.5745460324344405,0.7864375826663647,1
165,9.926752258488644,65.45140864019281,17.902703432841868,-0.5771813341164922,0.7850839174617417,0.8895883291867106,1
166,8.825561853872996,90.0,4.924529040860657,-0.8759144033758596,0.9690727700715723,0.6620001667553681,1
167,9.64412031998898,72.68545637021036,5.945712443948309,-0.19496185327972265,0.805393588113534,0.4413318764320584,0
168,11.793585965307894,56.27818240104719,3.7121107054269187,0.07902674496006593,0.8130424896228178,0.49433363242735673,0
169,7.509223767994259,56.89508683330572,8.829900704465093,-0.04831183500744486,0.9979564758858905,0.3603295268997903,0
170,6.492527671285021,62.068311175606155,12.331791872231673,-0.2079834639736793,0.7432040159111616,0.40405974460688165,0
171,6.220971140748953,60.1785717957353,14.936672582945508,-0.47287303034839057,0.6185795172635651,0.675843392692258,1
172,6.368379430069123,50.62382847938751,9.620244881787386,0.30412309584248426,0.8259053320711758,0.2232543772632091,0
173,7.845796581171792,47.084022079037524,8.40076238372578,-0.6585659599732925,0.7773739073126894,0.6402756042277892,1
174,8.682303949633289,43.74813744200955,10.758789961243702,0.3880139569217377,0.7050630520370119,0.3660099996454775,0
175,8.553381598660039,29.920708222666477,5.824285491849885,-0.5011085094633624,0.8236932316151964,0.7279851643930514,1
176,9.654366498072047,39.38649846266452,20.447693608473866,-0.3762176186765175,0.9237258470870175,1.0,1
177,8.026003783755813,11.14086371609229,1.961694864409706,-0.7333925953078385,0.8486067157648276,0.5916463893995684,0
178,10.907068154314633,43.033207464105004,10.923702894478623,-0.25070107344281833,0.8960471609029357,0.5213757546960515,0
179,7.470686333524088,25.228177856981652,20.118031096148197,0.48765622923898944,1.0,0.532272421366907,0
180,13.440338333179238,22.92821365568458,10.03399922279999,0.25781404422197823,0.7985681707663653,0.7185517532146246,1
181,9.251334695530012,48.59788302306957,9.049804824992528,0.48921105601401754,0.8917522951967004,0.41173817312407723,0
182,6.2856848871674345,72.84004572689199,8.212772885947864,0.2610712729669679,0.7736179956101298,0.2315887413227332,0
183,5.858215003877776,63.36633212004626,9.098041591187961,-0.5518349142651846,0.723046042016954,0.5251729862326517,0
184,8.96494483048637,13.589987927536459,16.864242373382652,-0.16539461216377868,0.7622638519873345,0.8479482543814539,1
185,7.553074429348298,25.20743726859325,0.0,-0.39009956455873135,0.7781862142717467,0.646872163430654,1
186,9.428000988184184,63.815423759764315,17.667168506481627,0.6652874520195201,0.9039213696320688,0.22365258971928448,0
187,8.94647524914709,25.35025212923381,2.880214237749275,-0.5983943232131558,1.0,0.6251376171937715,1
188,7.854342174686255,40.50733700005951,8.666738353827926,0.44684884469455544,0.742593484558624,0.41501335526705996,0
189,6.30641256386319,56.00104198049104,7.85377789850669,0.4464769350543846,0.7875062041576806,0.1784892108293039,0
190,4.970305550628271,25.633110902727296,12.9427663488536,0.9148101008580436,0.8405315480333128,0.42325149297345666,0
191,7.106970095865957,47.107510122919194,2.0093782405812624,-0.20484329631474868,0.909369827306462,0.3498668288757878,0
192,9.712797588646945,18.31949010163591,12.310863330409713,0.35616107979008105,0.8895326217932177,0.5848008046601055,0
193,8.428187488260408,32.97264712097572,20.121548116434262,1.0,1.0,0.4625764347712804,0
194,5.508522442576024,51.39563868285074,3.1841299770359477,-0.3088208384668483,0.5,0.38881696972888724,0
195,8.346361851702364,13.140125329366615,10.948530838051978,-0.7675201237661798,0.5,0.7316796870543523,1
196,8.770634759457673,53.80949475920798,6.690089111016954,-0.9400050169538818,0.7756182741984776,0.707304299515761,1
197,6.232285127597734,44.60724402146638,12.129436030965179,0.35635601443066567,1.0,0.4639280646958305,0
198,8.307450211891055,56.04979908834295,10.09573888707876,-0.9415751040292919,0.6151527952591606,0.765226672688845,1
199,8.116417436892,49.47828268129323,6.792565454778452,-0.18615952646896142,0.5,0.47993162034950637,0
200,5.714059404338753,72.28280859947688,12.43936142435537,0.21865659351948036,0.9356769109328813,0.3997277968546429,0
201,8.715574720696566,47.50449005295815,19.021740548933714,0.09258776841495703,0.8865485835554071,0.5995265823977192,0
202,9.121569052736469,36.41188917749494,9.045481041363507,0.21272243209208613,0.6864687389800855,0.48227611971425394,0
203,10.166102486350553,47.44595006064568,13.59878971074091,0.11114492790042703,0.7021690598918605,0.6430726721059998,1
204,10.107604104069805,55.86596058072776,3.5336352106441815,0.6394329066566966,0.7045384420547989,0.3787961974650001,0
205,5.244661264085818,45.977201406514084,5.217818115909957,-0.4761581903693985,0.866580297621091,0.7186404833108291,1
206,6.124349920169754,45.811833824077645,12.362031389401887,-0.33849756922926566,0.7560527085725489,0.6745130695290084,1
207,9.03007053441732,30.960166243864894,17.420580142679825,-0.386329722635412,0.9241095878463279,0.9222770128130658,1
208,9.027571901824418,31.74198164898104,11.7780667439283,0.4150959059313051,0.5,0.5021683574327135,0
209,9.030095372612095,16.94789456400613,8.434709847384228,0.4501992941975318,0.7214722202308301,0.4074731917825448,0
210,15.705462981309442,79.99153486373879,9.99645702711677,0.2256126596592541,0.6810919058633425,0.6478232118515197,1
211,9.141781021386334,20.122735292174298,3.747961330151412,0.5917468334449639,0.8115488982441261,0.3934397563267367,0
212,10.271131280361198,31.141896044081854,13.022576631776834,-0.5890204336881903,0.7692928362264793,0.7598624246330381,1
213,9.908003526986406,30.631854688616052,14.411665311617046,0.8336120557755685,0.969676566984365,0.4202660235613076,0
214,9.302782502611596,62.89848753888883,7.7395483358345984,0.7616193108561291,0.5710994842509913,0.3347674332519034,0
215,7.369461510719309,39.101006434159444,7.649789261202493,0.36781099862287336,0.8568237214496128,0.4083906406511093,0
216,9.517938440986535,69.95484145347467,11.329391148260243,0.89089945438553,0.9337504634817558,0.29268040212860985,0
217,6.454349570924856,31.53018751512263,7.816401319797023,-0.8283116038388869,1.0,0.7189269878968995,1
218,7.526362786519982,50.57988324447604,9.669336926870887,-0.2622240681313259,0.7777351043359787,0.5124456458219995,0
219,7.029272904341793,28.293058934804854,20.49860894583258,-0.36765173034097615,0.8986687906528775,0.7340213165165427,1
220,8.163748278772646,87.90298255546776,8.764871496270016,0.3607396618786716,0.5794205811156452,0.18293894547844824,0
221,12.629317133347017,21.248031619409744,8.20829923989389,-0.5250703698010728,0.5,1.0,1
222,4.265469614816504,51.19641420454055,6.762290971824204,0.37874757466874276,0.976716156367255,0.1900927285701546,0
223,9.372520380749027,57.67553761864197,13.720959857499684,0.6852680719983567,0.8491659559527894,0.35963544441642575,0
224,4.774568257620697,53.27598194902997,9.093879133909486,0.34760145004199966,1.0,0.14672252332230107,0
225,7.056136268421133,41.294246822445835,6.75313480839287,0.14187551183075056,0.6439895666545377,0.7304108092257773,1
226,10.177901193934732,42.403586005331476,16.60652016136506,-0.4939366704503746,0.9279853209293129,0.7223683533619565,1
227,8.128560038190926,45.87622943958219,17.098015022568184,-0.4234254830626823,1.0,0.6783512218195749,1
228,5.844510444141388,42.05995996743023,6.9978821713064745,0.6248094526483333,0.9129558412535899,0.25811568073884694,0
229,6.569392581480064,64.27758233589819,0.6673002431969195,0.3896745019526662,0.8914872258386572,0.21121672615988785,0
230,9.35919549786935,89.21046003182703,15.037568449184612,-0.01950975968877206,0.8512834121236524,0.5981268301156222,0
231,6.539266736565727,33.85016429984333,6.57685087119998,-0.20895477288294528,0.6143677814311131,0.7255625026674921,1
232,8.43291717916395,17.603940408418445,13.953127995813844,-1.0,1.0,0.9939991074003907,1
233,8.091143679807628,43.2343590329749,0.14948091144082198,-0.5354262093422194,0.75837135402924,0.4457684326714303,0
234,6.696799304788366,90.0,14.462986691496546,0.9557095435698617,0.9256724884574525,0.07850308036545149,0
235,12.28788817865065,28.926508640605384,3.9441403535960937,-0.6402277855012334,0.615544854014312,0.8843504214015,1
236,9.267838044636022,77.78233610888135,13.653820595332622,0.09473991061054032,0.6730810503238329,0.7152673040920795,1
237,4.0,78.55401628152882,10.07136533918217,0.5037219865975993,1.0,0.0,0
238,8.372908629538856,33.92823516584011,5.230302903016776,-0.6274613340011462,0.7979046566563235,0.8055005636223593,1
239,6.676427070463224,56.379661583705506,7.964818435366098,0.09235523739054165,1.0,0.37335576301112366,0
240,9.704866669592448,77.56793246257075,13.431592284783504,0.4689577687553275,0.8382654011412223,0.47391103253544714,0
241,6.414958523134599,37.417445180250255,10.529472265576171,0.006249660953625167,0.5737153340563214,0.5195078668252914,0
242,7.770527117066202,40.92839279795277,12.922064902362422,1.0,0.9838101399597581,0.17228805158458604,0
243,9.009974557960915,33.366381721027125,19.882202922577427,-0.8342996294390976,0.7615161523366588,1.0,1
244,9.731510388340244,24.704865386142664,2.178791941444743,0.5293642649419394,0.9548033220275565,0.42947884482269705,0
245,5.599407185888447,32.01444909867986,18.08606287484312,-0.08640086869823219,0.8537816301310123,0.7099935552380109,1
246,7.330997528318103,20.52119466475487,10.521779687616064,0.38596007741833754,0.6185322658085695,0.49950749992543747,0
247,7.050109377678088,45.68166936518452,5.5060797583843595,0.22065357584962292,0.8746442148055853,0.2887651645499352,0
248,6.693341534852577,29.600535378827164,3.348431871305051,-0.3665780985549983,1.0,0.3514517891442337,0
249,11.530908480562193,49.675718235814955,9.054398046114832,0.11449819622967013,0.9239479687771689,0.6537331604451138,1
250,8.80996342192191,13.882087075927455,14.608250559622297,-0.9289507256991436,0.8413723370491805,1.0,1
251,5.478232091329909,51.617604644289145,9.362254398112329,0.3016237502856969,1.0,0.19075805317908148,0
252,9.835723894109552,61.6705792321785,17.55577465123674,0.14907923299526282,0.8816002697804666,0.537082687617381,0
253,12.244312394025266,10.0,2.7441215497422053,0.3193300843215512,0.8814301345394191,0.5340258724775172,0
254,10.064930521102294,52.48113139695144,9.939555260769728,0.5290591625435751,0.6862562241761346,0.2893541283986541,0
255,4.961260068091973,69.55337984946584,3.7380327779344045,0.18380992010485545,0.8850772038684397,0.09907606003578368,0
256,7.031531854267497,20.80717962617589,11.818159413124839,0.0740447098991381,1.0,0.4293181172056488,0
